Order Number,Order Charged Date,Order Charged Timestamp,Financial Status,Device Model,Product Title,Product ID,Product Type,SKU ID,Currency of Sale,Item Price,Taxes Collected,Charged Amount,City of Buyer,State of Buyer,Postal Code of Buyer,Country of Buyer,Base Plan ID,Offer ID
GPA.3391-8889-4870-78513,2022-02-01,1643730708,Charged,gta4xlwifi,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,EUR,6.55,1.44,7.99,,,,IT,,
GPA.3372-7386-0348-31761,2022-02-01,1643733160,Charged,a50,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,EUR,6.60,1.39,7.99,,,,BE,,
GPA.3398-1726-6754-80295,2022-02-01,1643733216,Charged,beyond2,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,SGD,10.26,0.72,10.98,,,570444,SG,,
GPA.3389-7193-4440-58636,2022-02-01,1643733777,Charged,OnePlus7T,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,UAH,166.66,33.33,199.99,Черкасы,Черкаська область,20610,UA,,
GPA.3337-3279-2640-41550,2022-02-01,1643734452,Charged,lima,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,BRL,30.99,0.00,30.99,Vinhedo,SP,13280346,BR,,
GPA.3389-7168-2216-97769,2022-02-01,1643740452,Charged,a2corelte, PDF Reader - Permanent Premium (PDF Reader - PDF Expert),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,ZAR,91.30,13.69,104.99,Pretoria,,0116,ZA,,
GPA.3361-9439-6976-54462,2022-02-01,1643741431,Charged,OnePlusN100,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,AED,27.61,1.38,28.99,,أبو ظبي,,AE,,
GPA.3370-7101-4849-61948,2022-02-01,1643742478,Charged,venus, PDF Reader - Permanent Premium (PDF Reader - PDF Expert),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,MXN,128.45,20.55,149.00,Tlalnepantla,MÉX.,54000,MX,,
GPA.3302-5719-4496-45565,2022-02-02,1643760660,Charged,a70q,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,CAD,7.49,1.12,8.61,Longueuil,QC,J4G2A5,CA,,
GPA.3398-3424-3561-71035,2022-02-02,1643769298,Charged,o1s, PDF Reader - Permanent Premium (PDF Reader - PDF Expert),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,5.41,1.08,6.49,,,,FR,,
GPA.3327-4555-7902-43402,2022-02-02,1643788692,Charged,berlin,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,TRY,84.74,15.25,99.99,,,,TR,,
GPA.3387-2622-1525-10469,2022-02-02,1643796512,Charged,y2s, PDF Reader - Permanent Premium (PDF Reader - PDF Expert),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,AUD,8.63,0.86,9.49,,,4740,AU,,
GPA.3303-5094-5476-52047,2022-02-02,1643798466,Charged,lemon,No more Ads (Pro Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,idtest2,EUR,5.36,1.13,6.49,,,,BE,,
GPA.3349-0400-7202-24686,2022-02-02,1643801231,Charged,starlte, PDF Reader - Permanent Premium (PDF Reader - PDF Expert),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,5.41,1.08,6.49,,,,FR,,
GPA.3332-7768-6057-87815,2022-02-02,1643803383,Charged,J606F,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,GBP,5.41,1.08,6.49,,,,GB,,
GPA.3306-3428-5606-05706,2022-02-02,1643803495,Charged,lancelot, PDF Reader - Permanent Premium (PDF Reader - PDF Expert),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,CLP,"5,042.00",958.00,"6,000.00",,,,CL,,
GPA.3330-5627-2043-27806,2022-02-02,1643805178,Charged,a52sxq, PDF Reader - Permanent Premium (PDF Reader - PDF Expert),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,CLP,"5,042.00",958.00,"6,000.00",,,,CL,,
GPA.3381-9079-5862-59421,2022-02-02,1643806460,Charged,a12s,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,EUR,6.60,1.39,7.99,,,,ES,,
GPA.3327-8013-5702-63158,2022-02-02,1643808365,Charged,sweet,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,INR,550.85,99.15,650.00,Visakhapatnam,Andhra Pradesh,530001,IN,,
GPA.3354-4077-1779-41754,2022-02-02,1643813228,Charged,R10S, PDF Reader - Permanent Premium (PDF Reader - PDF Expert),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,COP,"25,500.00",0.00,"25,500.00",,,,CO,,
GPA.3358-0155-6519-83584,2022-02-02,1643813631,Charged,sunny,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,PLN,30.89,7.10,37.99,,,,PL,,
GPA.3376-4222-6535-17454,2022-02-02,1643817363,Charged,oriole,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,USD,5.99,0.40,6.39,parsippany,NJ,07054,US,,
GPA.3372-4265-8242-16992,2022-02-02,1643817438,Charged,TECNO-CE9,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,GHS,45.00,7.88,52.88,Tamale,,,GH,,
GPA.3302-8900-0051-69152,2022-02-02,1643819246,Charged,RE54ABL1,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,ILS,23.00,0.00,23.00,רבוצת יבנה,,79233,IL,,
GPA.3355-9620-7124-97937,2022-02-02,1643819629,Charged,j6primelte,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,BRL,30.99,0.00,30.99,Abaiara,CE,62760000,BR,,
GPA.3301-1178-2949-51194,2022-02-02,1643821090,Charged,dedede_cheets,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,EUR,6.71,1.28,7.99,,,,DE,,
GPA.3313-9951-5628-68187,2022-02-02,1643822720,Charged,a01core, PDF Reader - Permanent Premium (PDF Reader - PDF Expert),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,ZAR,91.30,13.69,104.99,Pinetown,,3607,ZA,,
GPA.3339-1900-9721-62392,2022-02-02,1643822897,Charged,p3s, PDF Reader - Permanent Premium (PDF Reader - PDF Expert),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,5.45,1.04,6.49,,,,CY,,
GPA.3378-1700-3948-46463,2022-02-02,1643826019,Charged,HWANE, PDF Reader - Permanent Premium (PDF Reader - PDF Expert),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,5.45,1.04,6.49,,,,DE,,
GPA.3372-8658-1597-57562,2022-02-02,1643830055,Charged,r8q,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,DKK,47.20,11.80,59.00,,,,DK,,
GPA.3358-2276-6887-26515,2022-02-02,1643830676,Charged,HWBLA, PDF Reader - Permanent Premium (PDF Reader - PDF Expert),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,NOK,55.20,13.80,69.00,,,,NO,,
GPA.3357-2002-2405-70151,2022-02-02,1643830871,Charged,maltalsc,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,USD,6.31,0.00,6.31,Mar Del Plata,Buenos Aires,,AR,,
GPA.3308-3192-7120-66988,2022-02-02,1643832447,Charged,p3s,No more Ads (Pro Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,idtest2,CHF,5.60,0.00,5.60,Gollion,,1124,CH,,
GPA.3373-7371-4710-08151,2022-02-02,1643835481,Charged,jacuzzi_cheets,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,EUR,6.71,1.28,7.99,,,,DE,,
GPA.3356-8029-1049-35773,2022-02-02,1643838248,Charged,gts6lwifi,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,CHF,6.90,0.00,6.90,Andeer,,7440,CH,,
GPA.3384-7298-9513-14935,2022-02-02,1643838867,Charged,c2q,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,USD,5.99,0.58,6.57,Jackson,TN,38305,US,,
GPA.3341-2540-9911-10306,2022-02-02,1643839204,Charged,a40,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,CHF,6.90,0.00,6.90,Schaffhausen,,8200,CH,,
GPA.3389-2325-1453-12791,2022-02-02,1643842936,Charged,z3s,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,EUR,6.60,1.39,7.99,,,,NL,,
GPA.3343-2733-4074-02812,2022-02-03,1643858447,Charged,a10, PDF Reader - Permanent Premium (PDF Reader - PDF Expert),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,PEN,26.99,0.00,26.99,Tacna,,,PE,,
GPA.3300-1718-5857-40110,2022-02-03,1643858680,Charged,OP4BA2L1,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,AUD,8.17,0.82,8.99,,,4740,AU,,
GPA.3397-1227-3553-77503,2022-02-03,1643869625,Charged,Infinix-X655,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,GHS,45.00,7.88,52.88,Navrongo,,,GH,,
GPA.3397-6400-8440-53579,2022-02-03,1643880040,Charged,OnePlus6T, PDF Reader - Permanent Premium (PDF Reader - PDF Expert),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,5.45,1.04,6.49,,,,DE,,
GPA.3392-0379-7933-98077,2022-02-03,1643884816,Charged,jacuzzi_cheets,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,EUR,6.71,1.28,7.99,,,,DE,,
GPA.3312-3792-2457-56544,2022-02-03,1643888207,Charged,a71,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,SEK,68.00,17.00,85.00,,,,SE,,
GPA.3369-1153-6387-88700,2022-02-03,1643888517,Charged,sweet,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,EUR,6.66,1.33,7.99,,,,AT,,
GPA.3355-9903-8628-74339,2022-02-03,1643888560,Charged,OnePlus8TMO,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,USD,7.49,0.00,7.49,Las Vegas,NV,89115,US,,
GPA.3348-6408-2018-83693,2022-02-03,1643888920,Charged,crownlte,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,GBP,4.57,0.92,5.49,,,,GB,,
GPA.3322-1392-6417-78933,2022-02-03,1643889160,Charged,gts7xllite,All Document - No ads forever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,iapforever,KRW,"6,364.00",636.00,"7,000.00",,,63086,KR,,
GPA.3328-0431-1997-97639,2022-02-03,1643889355,Charged,a70q,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,PLN,22.76,5.23,27.99,,,,PL,,
GPA.3301-1274-0600-26858,2022-02-03,1643889446,Charged,p3s, PDF Reader - Permanent Premium (PDF Reader - PDF Expert),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,5.36,1.13,6.49,,,,NL,,
GPA.3398-9854-7598-68411,2022-02-03,1643891708,Charged,sunny,Remove all ads (PDF Converter: Photo To PDF),com.pdfconverter.imagetopdf.jpgtopdf.pdfconverterforandroid,inapp,removeads,CHF,2.70,0.00,2.70,Bulle,,1630,CH,,
GPA.3350-6455-3211-73497,2022-02-03,1643893719,Charged,d2x,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,KRW,"6,818.00",682.00,"7,500.00",성남시,경기도,13588,KR,,
GPA.3343-0558-4462-37263,2022-02-03,1643904543,Charged,a12, PDF Reader - Permanent Premium (PDF Reader - PDF Expert),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,USD,6.57,0.00,6.57,Spanish Town,ST. CATHERINE,,JM,,
GPA.3366-4572-5467-68540,2022-02-03,1643906627,Charged,WP6, PDF Reader - Permanent Premium (PDF Reader - PDF Expert),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,RON,26.88,5.11,31.99,,,,RO,,
GPA.3386-1667-5112-43856,2022-02-03,1643907093,Charged,a20e, PDF Reader - Permanent Premium (PDF Reader - PDF Expert),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,SEK,55.20,13.80,69.00,,,,SE,,
GPA.3323-3353-4332-64889,2022-02-03,1643907453,Charged,p3s,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,BGN,13.33,2.66,15.99,,,,BG,,
GPA.3386-8855-0029-01154,2022-02-03,1643915867,Charged,a10, PDF Reader - Permanent Premium (PDF Reader - PDF Expert),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,GBP,4.57,0.92,5.49,,,,GB,,
GPA.3351-8526-5480-57461,2022-02-03,1643918228,Charged,dandelion,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,CHF,6.90,0.00,6.90,Clarens,,1815,CH,,
GPA.3369-8635-0248-51174,2022-02-03,1643921557,Charged,cattail,No more Ads (Pro Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,idtest2,INR,466.10,83.90,550.00,Gorakhpur,Uttar Pradesh,273408,IN,,
GPA.3362-3231-0890-06506,2022-02-03,1643922387,Charged,OnePlus6T,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,INR,466.10,83.90,550.00,Akola,Maharashtra,444001,IN,,
GPA.3357-9887-6994-92351,2022-02-04,1643939423,Charged,a71,No more Ads (Pro Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,idtest2,TWD,171.00,9.00,180.00,新店區,新北市,231,TW,,
GPA.3343-7090-3792-26113,2022-02-04,1643945039,Charged,a52xq, PDF Reader - Permanent Premium (PDF Reader - PDF Expert),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,5.28,1.21,6.49,,,,PT,,
GPA.3387-7277-8944-81264,2022-02-04,1643946627,Charged,o1s, PDF Reader - Permanent Premium (PDF Reader - PDF Expert),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,KRW,"7,273.00",727.00,"8,000.00",,,13595,KR,,
GPA.3316-0323-7989-60665,2022-02-04,1643948091,Charged,2050,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,INR,466.10,83.90,550.00,Bhap,Rajasthan,342307,IN,,
GPA.3327-2621-6497-79547,2022-02-04,1643961665,Charged,kukui_cheets,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,USD,7.49,0.00,7.49,Tahoua,,5000,NE,,
GPA.3382-8628-9075-68626,2022-02-04,1643963144,Charged,HWCLT,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,GBP,4.57,0.92,5.49,,,,GB,,
GPA.3355-9903-8628-74339,2022-02-04,1643963202,Refund,OnePlus8TMO,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,USD,7.49,0.00,-7.49,Las Vegas,NV,89115,US,,
GPA.3397-5754-6876-62399,2022-02-04,1643963440,Charged,beyond1,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,RON,32.76,6.23,38.99,,,,RO,,
GPA.3337-8846-6801-26481,2022-02-04,1643966689,Charged,flashlmdd, PDF Reader - Permanent Premium (PDF Reader - PDF Expert),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,5.41,1.08,6.49,,,,FR,,
GPA.3369-8635-0248-51174,2022-02-04,1643971209,Refund,cattail,No more Ads (Pro Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,idtest2,INR,466.10,-83.90,-550.00,Gorakhpur,Uttar Pradesh,273408,IN,,
GPA.3300-5956-9964-72896,2022-02-04,1643972821,Charged,r9q,No more Ads (Pro Compass - Easy Compass),com.compass.compassapp.compassfree,inapp,idtest2,EUR,5.36,1.13,6.49,,,,NL,,
GPA.3306-8375-8244-83866,2022-02-04,1643973902,Charged,CAP_sprout,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,GBP,4.57,0.92,5.49,,,,GB,,
GPA.3379-2796-4399-11055,2022-02-04,1643975197,Charged,gts7fewifi,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,EUR,6.66,1.33,7.99,,,,FR,,
GPA.3303-0345-7726-25997,2022-02-04,1643976656,Charged,2050, PDF Reader - Permanent Premium (PDF Reader - PDF Expert),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,5.36,1.13,6.49,,,,ES,,
GPA.3341-4522-5220-88154,2022-02-04,1643977715,Charged,p3s,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,KRW,"9,000.00",900.00,"9,900.00",김해시,경상남도,50973,KR,,
GPA.3352-0092-1434-46320,2022-02-04,1643980798,Charged,r8q,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,EUR,6.55,1.44,7.99,,,,IT,,
GPA.3315-6301-1463-79538,2022-02-04,1643981158,Charged,zork_cheets,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,GBP,5.41,1.08,6.49,,,,GB,,
GPA.3385-0107-1923-42861,2022-02-04,1643985591,Charged,on7xelte,Remove ads Forever (Scanner App - PDF Scanner Apps),com.scannerapp.pdfscanner.documentscaner.docscannerappforandroid,inapp,removeadsale,KES,689.66,110.34,800.00,,,,KE,,
GPA.3393-6221-0858-31911,2022-02-04,1643986078,Charged,p3s, PDF Reader - Permanent Premium (PDF Reader - PDF Expert),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,ILS,20.90,0.00,20.90,Tel Aviv,,61213,IL,,
GPA.3365-4237-4602-72380,2022-02-04,1643987469,Charged,octopus_cheets,No more Ads 4ever (Documents App: Word Document),com.officesuite.fileopener.fileviewer.all.document.reader.word.excel.pptx.pdf,inapp,idtest3,EUR,6.66,1.33,7.99,,,,FR,,
GPA.3322-8882-1125-01526,2022-02-04,1643991800,Charged,p3s, PDF Reader - Permanent Premium (PDF Reader - PDF Expert),com.pdfreader.pdfeditor.pdfreadeforandroid.pdfeditorforandroidfree,inapp,removeads,EUR,5.55,0.94,6.49,,,,LU,,
